user_id,age,gender,device_type,ad_channel,time_spent,num_impressions,num_clicks,converted
2440,54,Male,Tablet,Email,231.17585803087735,43,9,1
2441,59,Female,Desktop,Email,244.52296413403252,44,8,0
2442,29,Male,Desktop,Social Media,244.912378898443,22,4,1
2443,64,Male,Mobile,Search Engine,194.60156064993961,35,2,0
2444,59,Male,Desktop,Social Media,140.11431417320404,33,7,1
2445,55,Male,Mobile,Email,260.0799370127669,27,2,0
2446,35,Female,Desktop,Display,278.17218819295897,40,6,0
2447,62,Female,Mobile,Search Engine,12.02278276121119,26,6,0
2448,52,Male,Mobile,Display,20.208687613544136,19,6,1
2449,47,Female,Desktop,Search Engine,287.829272587989,45,0,0
2450,41,Male,Desktop,Display,86.76238108403746,39,4,0
2451,59,Male,Tablet,Search Engine,262.6439846965785,45,0,0
2452,47,Male,Tablet,Social Media,119.69456009361377,26,6,0
2453,31,Male,Tablet,Search Engine,40.134516994759906,6,7,1
2454,23,Female,Desktop,Search Engine,28.730744061753608,3,6,1
2455,20,Male,Desktop,Search Engine,51.16983022873466,6,0,0
2456,33,Male,Mobile,Email,78.71849248587259,28,2,0
2457,24,Female,Tablet,Display,149.11291440959374,3,9,1
2458,31,Male,Mobile,Social Media,211.94188066690614,13,2,0
2459,26,Female,Mobile,Display,295.9875800631635,13,6,1
2460,32,Male,Mobile,Display,135.24448927030545,13,3,0
2461,38,Male,Mobile,Social Media,157.8645579912174,1,2,1
2462,52,Male,Tablet,Email,158.9356319080604,40,5,0
2463,19,Male,Mobile,Search Engine,164.13313486894114,37,9,1
2464,44,Male,Desktop,Email,157.73349384581635,31,5,0
2465,19,Male,Desktop,Email,7.588552743265759,17,9,1
2466,52,Female,Desktop,Search Engine,5.508822522403008,9,4,1
2467,35,Male,Tablet,Display,33.81156384720626,45,5,0
2468,31,Female,Mobile,Search Engine,34.959198011607754,13,2,0
2469,37,Female,Tablet,Social Media,212.94458814166484,37,9,0
2470,35,Male,Mobile,Search Engine,65.45022959221993,14,4,0
2471,27,Female,Tablet,Display,268.9406609029058,11,8,0
2472,42,Male,Tablet,Email,278.93886722522075,25,3,0
2473,19,Female,Mobile,Email,292.8885346792901,31,1,0
2474,42,Male,Tablet,Search Engine,282.02898494167096,14,4,0
2475,50,Female,Mobile,Social Media,85.20705496596477,7,2,0
2476,53,Female,Desktop,Display,155.38416918753617,24,2,0
2477,48,Male,Desktop,Email,56.7592162080976,49,3,0
2478,31,Female,Desktop,Search Engine,242.83184827586777,36,3,0
2479,18,Male,Tablet,Social Media,267.08735301750835,42,4,0
2480,63,Male,Desktop,Social Media,256.13020759276685,42,6,1
2481,33,Male,Mobile,Email,132.8432498655663,47,3,0
2482,63,Male,Desktop,Email,228.8087959826004,44,6,0
2483,20,Male,Desktop,Display,33.785855024999485,41,8,0
2484,52,Female,Tablet,Social Media,16.872207332678954,3,2,0
2485,58,Female,Mobile,Display,227.20474222108444,47,4,1
2486,23,Female,Tablet,Social Media,130.4798059269617,44,3,0
2487,42,Male,Tablet,Social Media,298.6870330981729,26,8,0
2488,30,Female,Mobile,Search Engine,33.68999367738206,47,4,0
2489,51,Female,Tablet,Email,257.41016605289394,26,9,0
2490,25,Female,Mobile,Social Media,146.59500433105256,1,1,0
2491,38,Female,Desktop,Display,249.00930767364372,15,9,1
2492,51,Female,Mobile,Email,246.05254824019272,11,0,0
2493,21,Male,Mobile,Display,275.21764040181284,37,6,1
2494,42,Male,Mobile,Email,92.86575332940032,7,0,0
2495,32,Female,Tablet,Email,285.1908092712909,12,7,1
2496,21,Male,Mobile,Social Media,49.74175330549799,38,8,0
2497,62,Male,Mobile,Search Engine,29.180789390079706,3,6,1
2498,29,Female,Mobile,Social Media,132.326577624843,42,8,0
2499,49,Female,Desktop,Email,249.35527574934358,26,9,1
2500,49,Male,Mobile,Social Media,144.65923353686645,30,5,0
2501,45,Female,Tablet,Social Media,249.63956987150166,32,6,0
2502,30,Male,Mobile,Email,220.25760770932004,36,2,0
2503,48,Male,Mobile,Email,66.7813739109854,45,8,0
2504,31,Female,Desktop,Social Media,284.92007934534183,37,2,0
2505,37,Male,Mobile,Social Media,22.930444745674006,18,5,0
2506,35,Male,Tablet,Social Media,269.9925137254195,1,3,1
2507,46,Male,Mobile,Display,94.81081745216034,21,8,1
2508,23,Female,Tablet,Social Media,152.54368453349778,28,0,0
2509,49,Female,Desktop,Display,129.59380244671667,48,8,0
2510,46,Female,Mobile,Search Engine,55.69119429049027,16,3,0
2511,60,Female,Desktop,Display,110.65332558849947,48,9,0
2512,19,Male,Mobile,Social Media,61.91565870637461,28,4,1
2513,40,Female,Tablet,Search Engine,65.14651026085454,22,0,0
2514,36,Female,Desktop,Display,60.1817666277822,19,0,0
2515,48,Female,Mobile,Display,149.26012720224531,48,5,0
2516,22,Female,Tablet,Email,240.3897534158381,1,9,1
2517,36,Male,Desktop,Search Engine,172.8461599595661,31,0,0
2518,51,Male,Mobile,Email,268.4959436224984,42,1,0
2519,27,Male,Desktop,Search Engine,192.78062413013365,34,2,0
2520,42,Female,Mobile,Display,208.3553341116183,46,6,0
2521,19,Female,Tablet,Email,201.94413276946594,40,1,0
2522,28,Male,Tablet,Social Media,137.59046198920365,6,4,0
2523,48,Female,Desktop,Display,208.35495254902443,28,8,1
2524,32,Female,Desktop,Search Engine,25.563785208343543,3,9,1
2525,26,Male,Mobile,Search Engine,258.6561842151206,31,7,0
2526,40,Male,Tablet,Email,234.45458231595563,16,7,1
2527,36,Female,Mobile,Email,77.34283767834525,17,1,0
2528,26,Female,Tablet,Search Engine,231.56957400495432,44,0,0
2529,52,Female,Desktop,Display,8.729567413005455,27,8,0
2530,38,Male,Mobile,Email,69.08773888185972,24,9,1
2531,26,Male,Mobile,Social Media,24.2154854079143,20,3,0
2532,45,Male,Tablet,Search Engine,235.16694040227893,32,8,1
2533,63,Male,Tablet,Social Media,227.98287459762423,35,6,1
2534,24,Female,Tablet,Search Engine,245.02262702154005,13,5,0
2535,33,Male,Desktop,Social Media,6.322099531031006,48,9,0
2536,33,Male,Mobile,Display,152.86365437013038,43,8,1
2537,50,Female,Tablet,Search Engine,212.92667826761428,20,9,0
2538,21,Female,Desktop,Display,50.84333297800956,48,3,0
2539,21,Female,Tablet,Email,196.68826461622427,2,0,0
2540,56,Male,Mobile,Search Engine,29.812479296357285,4,4,1
2541,57,Female,Tablet,Display,58.49112755077239,27,5,0
2542,34,Female,Mobile,Social Media,145.3600604234073,25,5,0
2543,54,Male,Desktop,Display,197.8017200409251,4,0,0
2544,56,Male,Desktop,Search Engine,48.03139245139935,32,6,0
2545,46,Female,Tablet,Display,59.640882595126676,17,7,1
2546,53,Male,Mobile,Social Media,65.31167828437059,1,4,1
2547,55,Female,Mobile,Social Media,75.41673738619865,33,1,0
2548,56,Female,Mobile,Social Media,71.83338531525591,30,1,0
2549,54,Male,Tablet,Email,121.56898700680284,5,4,1
2550,52,Female,Mobile,Search Engine,197.86794699683327,12,6,0
2551,24,Male,Mobile,Social Media,134.21937602466855,38,6,0
2552,44,Male,Mobile,Email,233.912303081217,32,3,0
2553,45,Male,Mobile,Social Media,217.18420925484136,38,2,0
2554,39,Female,Tablet,Display,42.32543964447733,17,8,0
2555,31,Male,Tablet,Search Engine,19.40827887961946,45,6,0
2556,24,Male,Mobile,Display,263.9927613798838,40,1,0
2557,54,Female,Mobile,Email,28.550164636047658,32,0,0
2558,39,Female,Desktop,Display,48.76005831231536,24,1,0
2559,22,Female,Desktop,Display,11.529316289644829,12,2,1
2560,19,Female,Mobile,Social Media,190.35922776310287,47,4,0
2561,44,Male,Mobile,Display,176.79931613171283,31,2,0
2562,38,Male,Desktop,Social Media,296.1365815984004,19,9,1
2563,55,Male,Desktop,Social Media,266.6450569135657,29,8,0
2564,32,Female,Mobile,Search Engine,126.19873735686836,21,9,0
2565,38,Female,Tablet,Email,114.61782306919783,26,3,0
2566,27,Male,Tablet,Email,92.5713501125956,28,6,0
2567,40,Female,Mobile,Email,49.960041411175006,17,3,0
2568,56,Female,Mobile,Social Media,45.73467869759267,9,2,0
2569,22,Male,Desktop,Email,44.0236938628336,21,9,1
2570,18,Male,Desktop,Social Media,38.66385337009967,34,0,0
2571,30,Female,Tablet,Search Engine,75.95105250963339,11,8,1
2572,38,Female,Mobile,Email,95.46724594236935,20,0,0
2573,43,Female,Desktop,Social Media,288.66579645648017,49,0,0
2574,62,Male,Tablet,Email,175.6496090455563,47,0,0
2575,38,Male,Tablet,Email,296.3407534814179,39,4,0
2576,35,Male,Tablet,Search Engine,114.87774960857361,16,6,0
2577,54,Male,Desktop,Display,139.9998566138851,29,6,0
2578,62,Male,Desktop,Email,100.75070445375735,1,9,1
2579,49,Female,Mobile,Search Engine,58.95185701448304,18,0,0
2580,53,Female,Mobile,Email,47.23358879438585,22,5,0
2581,34,Female,Tablet,Email,283.79836335331044,8,8,1
2582,52,Male,Tablet,Email,296.10915113063294,7,5,0
2583,28,Male,Desktop,Email,18.24830147007581,25,3,1
2584,38,Male,Desktop,Display,49.352033045871124,30,9,0
2585,43,Female,Mobile,Display,129.93960722880166,34,8,0
2586,21,Male,Mobile,Email,59.968375521600166,44,2,0
2587,51,Male,Mobile,Email,112.34471611993057,48,9,0
2588,35,Female,Desktop,Search Engine,43.08342320859184,41,3,0
2589,57,Male,Tablet,Search Engine,139.67096823292812,11,3,1
2590,52,Female,Mobile,Social Media,85.14991176993149,15,3,1
2591,58,Male,Mobile,Display,108.81199144880495,35,5,0
2592,46,Male,Desktop,Email,32.82223218151054,23,6,1
2593,46,Female,Mobile,Display,131.2977749594918,45,8,1
2594,55,Female,Tablet,Search Engine,295.0609952336631,21,2,0
2595,59,Female,Desktop,Display,102.00574882995114,28,7,0
2596,38,Female,Mobile,Display,263.54663607851836,13,7,1
2597,59,Female,Mobile,Email,253.74374677898712,34,0,0
2598,30,Female,Desktop,Email,285.85723339767713,38,4,0
2599,58,Male,Desktop,Search Engine,238.08230611879287,6,9,1
2600,34,Male,Mobile,Email,199.5810639823504,44,4,0
2601,26,Female,Tablet,Search Engine,257.6924110471,4,7,1
2602,58,Male,Desktop,Search Engine,27.315180793918145,5,7,1
2603,18,Female,Tablet,Social Media,141.5350438736483,40,1,0
2604,19,Male,Mobile,Social Media,296.83059039144234,6,2,0
2605,46,Female,Tablet,Social Media,232.032044631946,21,1,0
2606,50,Male,Mobile,Display,288.81223652098083,28,0,0
2607,27,Male,Mobile,Social Media,234.99213505937632,3,1,0
2608,57,Male,Mobile,Email,263.0901803954325,23,9,1
2609,38,Male,Mobile,Email,213.42624152944134,8,5,1
2610,45,Male,Tablet,Social Media,229.34809130308574,19,0,0
2611,28,Female,Mobile,Display,159.3375129026527,11,5,0
2612,51,Female,Mobile,Search Engine,277.6501217401692,10,0,0
2613,25,Female,Tablet,Display,248.3864786338917,28,1,0
2614,39,Male,Desktop,Display,253.9460648713615,20,7,1
2615,25,Female,Tablet,Search Engine,203.53768478410043,44,5,0
2616,32,Male,Tablet,Search Engine,94.85108439073845,28,8,0
2617,34,Male,Tablet,Search Engine,15.510789640091103,29,0,0
2618,40,Male,Mobile,Email,281.01826317581566,8,4,1
2619,41,Female,Mobile,Search Engine,177.90550289762157,19,6,0
2620,62,Male,Mobile,Search Engine,92.95217648870137,48,8,0
2621,36,Female,Desktop,Display,48.99485681502365,21,8,0
2622,22,Female,Mobile,Display,249.7093338227226,18,3,0
2623,49,Male,Desktop,Social Media,251.77345736203577,9,3,0
2624,61,Male,Mobile,Display,245.27985059850678,4,3,1
2625,18,Female,Tablet,Search Engine,195.29939413020193,41,2,0
2626,40,Female,Mobile,Email,112.9745393396034,25,7,0
2627,54,Female,Desktop,Display,94.70073401017581,34,4,0
2628,25,Female,Desktop,Display,7.5236571848602045,9,6,1
2629,30,Female,Mobile,Search Engine,250.9142298130309,9,9,1
2630,25,Female,Tablet,Display,30.792645760624527,18,5,0
2631,40,Male,Mobile,Display,191.07272442202645,11,8,1
2632,60,Female,Mobile,Search Engine,153.70210931782606,13,2,0
2633,18,Female,Mobile,Display,160.3733608832736,38,5,0
2634,62,Female,Tablet,Email,278.38028936579315,9,2,1
2635,41,Female,Desktop,Social Media,14.326428325016423,16,1,1
2636,52,Male,Tablet,Display,233.15070626548783,4,2,1
2637,41,Male,Desktop,Email,20.355457518355603,34,1,0
2638,34,Female,Desktop,Display,16.255313750936274,7,1,0
2639,22,Female,Desktop,Social Media,131.79622095170765,15,9,1
2640,37,Female,Tablet,Search Engine,23.607176431175183,38,6,0
2641,38,Male,Mobile,Social Media,237.79746563140904,11,9,1
2642,57,Male,Mobile,Display,161.22111262625947,32,2,1
2643,48,Male,Mobile,Social Media,13.56644088463346,27,7,0
2644,63,Male,Mobile,Social Media,16.947702512166256,30,1,0
2645,53,Male,Mobile,Search Engine,185.73721627314643,17,6,0
2646,28,Male,Tablet,Display,242.80298620922943,36,2,0
2647,32,Female,Tablet,Social Media,134.1508617260582,19,8,1
2648,36,Male,Tablet,Social Media,168.60129810300919,7,6,0
2649,24,Male,Tablet,Search Engine,240.94968894472098,43,8,1
2650,45,Female,Tablet,Email,185.09932134233665,45,1,0
2651,60,Male,Tablet,Display,71.30427010935175,21,5,0
2652,22,Female,Tablet,Email,185.8503476314962,28,4,0
2653,22,Male,Mobile,Email,190.342440424238,3,1,1
2654,47,Female,Desktop,Search Engine,221.56155935993237,14,3,0
2655,49,Female,Tablet,Search Engine,188.15788532925637,2,3,1
2656,25,Female,Desktop,Display,290.9264284851212,29,7,0
2657,27,Female,Tablet,Email,63.2000510715352,18,6,1
2658,55,Female,Tablet,Social Media,285.5717504722875,37,4,0
2659,64,Male,Mobile,Email,163.8101496532548,45,8,0
2660,49,Male,Desktop,Search Engine,203.22706144599906,45,0,0
2661,45,Female,Mobile,Social Media,34.34117124839601,24,3,0
2662,34,Female,Mobile,Social Media,117.26990270654157,46,4,0
2663,48,Female,Desktop,Search Engine,231.96684820663592,12,7,1
2664,25,Male,Mobile,Social Media,213.53874945420216,45,2,0
2665,57,Female,Tablet,Email,16.841119508796005,32,4,0
2666,42,Female,Tablet,Search Engine,166.24530773168715,18,2,0
2667,26,Female,Tablet,Display,31.042066925680786,13,6,0
2668,19,Female,Tablet,Search Engine,298.77764660755787,4,9,1
2669,32,Male,Tablet,Display,269.7024936173219,23,2,0
2670,20,Female,Mobile,Display,11.218794826418403,10,6,1
2671,53,Female,Mobile,Search Engine,258.30162577627607,5,1,0
2672,21,Male,Tablet,Search Engine,276.23173216473026,40,6,0
2673,31,Female,Tablet,Display,109.29672565621925,14,8,0
2674,58,Female,Mobile,Display,217.25298823909094,34,4,0
2675,58,Male,Desktop,Social Media,135.4206051312948,28,5,0
2676,42,Male,Mobile,Search Engine,198.29358295002152,8,9,1
2677,27,Male,Mobile,Search Engine,105.39363426796648,16,2,0
2678,38,Female,Mobile,Social Media,100.15497480681417,31,9,0
2679,53,Female,Mobile,Search Engine,130.20799721298582,7,4,0
2680,29,Male,Mobile,Social Media,47.942488802487844,3,4,1
2681,44,Male,Desktop,Social Media,250.18599450843786,29,2,0
2682,57,Male,Tablet,Search Engine,107.86587913168282,36,7,0
2683,19,Female,Tablet,Email,123.04411840222433,39,5,0
2684,30,Female,Desktop,Display,268.74611074713266,4,2,1
2685,49,Male,Tablet,Search Engine,151.50402514863555,9,0,0
2686,48,Female,Tablet,Email,165.55490325850457,17,9,0
2687,33,Male,Tablet,Social Media,287.16694680924405,49,0,0
2688,49,Female,Desktop,Email,266.5842830277718,20,9,0
2689,49,Female,Desktop,Search Engine,54.992679122089655,14,1,0
2690,51,Female,Tablet,Search Engine,144.598433825841,46,9,0
2691,28,Female,Tablet,Email,291.5323870914209,29,4,0
2692,27,Male,Tablet,Search Engine,114.84805797743779,13,6,1
2693,32,Female,Mobile,Display,114.61406701227902,36,0,0
2694,34,Female,Mobile,Email,62.53391837780053,45,0,0
2695,57,Male,Mobile,Social Media,38.72531866514194,17,3,0
2696,35,Female,Desktop,Email,223.38991327301463,47,9,1
2697,26,Male,Tablet,Email,232.15898826694738,43,5,0
2698,42,Male,Desktop,Email,290.85882423338495,4,8,1
2699,57,Female,Desktop,Email,233.15837221708207,20,0,0
2700,31,Female,Desktop,Social Media,76.78898573991162,11,9,1
2701,42,Male,Tablet,Social Media,16.834390595112055,42,4,0
2702,39,Male,Mobile,Social Media,295.70402838904977,22,8,0
2703,47,Male,Tablet,Email,105.4329551853637,45,7,0
2704,37,Female,Tablet,Display,97.03160501756412,8,6,1
2705,38,Male,Desktop,Display,272.25678687606785,28,9,0
2706,61,Male,Desktop,Social Media,177.6044700707709,45,1,0
2707,49,Male,Desktop,Display,68.38699628549469,41,8,0
2708,63,Female,Mobile,Display,267.28339160129065,30,7,0
2709,38,Male,Mobile,Display,298.0414522411493,33,9,0
2710,52,Female,Mobile,Display,30.570175539495064,33,9,0
2711,49,Female,Tablet,Display,259.3642303492337,47,8,1
2712,47,Male,Desktop,Search Engine,120.20213081689623,36,8,0
2713,56,Female,Tablet,Social Media,159.60137171947778,27,8,0
2714,29,Male,Mobile,Email,274.8707128506693,20,2,0
2715,58,Female,Desktop,Display,292.1468627536596,33,6,0
2716,64,Female,Mobile,Search Engine,82.33835357059581,25,0,0
2717,35,Male,Desktop,Email,67.79097743317456,44,8,1
2718,38,Male,Desktop,Search Engine,28.752384784495998,43,8,0
2719,30,Male,Tablet,Display,170.73036653533072,19,2,0
2720,38,Female,Tablet,Display,9.01329665794714,47,4,0
2721,25,Female,Mobile,Display,126.5099977949313,21,7,0
2722,63,Male,Tablet,Display,26.648284912342525,42,5,1
2723,57,Male,Tablet,Email,124.54160596415352,33,9,1
2724,63,Female,Tablet,Email,16.779995833354732,3,9,1
2725,24,Female,Desktop,Search Engine,251.38909187958683,14,8,0
2726,40,Female,Tablet,Social Media,66.87300321187693,15,2,0
2727,61,Male,Mobile,Display,101.85106955558403,33,6,0
2728,49,Female,Desktop,Search Engine,261.6641589988856,42,5,0
2729,28,Male,Desktop,Search Engine,225.1484880930005,22,4,1
2730,39,Female,Tablet,Search Engine,69.61631668440725,1,3,1
2731,39,Female,Desktop,Display,26.210328503961335,31,4,0
2732,60,Male,Mobile,Display,216.12376417232517,47,3,0
2733,42,Male,Mobile,Search Engine,120.25725245299225,35,2,0
2734,39,Male,Desktop,Display,230.99359973987526,20,6,1
2735,45,Female,Tablet,Search Engine,136.36195785068708,32,5,0
2736,46,Female,Tablet,Email,107.07071182682154,12,3,0
2737,30,Female,Desktop,Display,138.10559542265696,16,8,0
2738,35,Male,Mobile,Email,225.82490077284962,8,0,0
2739,19,Female,Desktop,Social Media,271.15498452941034,14,0,0
2740,46,Male,Tablet,Display,19.681322993629784,18,8,1
2741,38,Male,Tablet,Social Media,159.61290466195177,30,6,0
2742,32,Male,Desktop,Search Engine,14.686451579743892,33,1,0
2743,44,Female,Mobile,Display,143.18081578218582,34,9,0
2744,48,Female,Desktop,Display,266.15843458358563,44,4,0
2745,32,Male,Mobile,Display,111.66912859399135,49,3,0
2746,40,Female,Mobile,Social Media,280.07287421878976,34,0,0
2747,41,Male,Desktop,Social Media,191.0294991369298,49,8,1
2748,61,Male,Desktop,Search Engine,280.57582641893686,7,5,0
2749,30,Female,Mobile,Email,228.3641544966933,6,5,1
2750,39,Male,Mobile,Email,35.513374161384874,6,3,1
2751,60,Male,Mobile,Social Media,73.18965343098974,22,1,0
2752,54,Female,Mobile,Display,121.28028410213433,8,7,0
2753,50,Male,Tablet,Email,55.18153019356242,37,7,1
2754,20,Male,Desktop,Email,150.99892340911487,15,2,0
2755,36,Male,Mobile,Social Media,144.05360593193973,26,6,0
2756,40,Male,Desktop,Search Engine,287.09646341807746,39,6,0
2757,46,Male,Mobile,Social Media,132.94972545431344,3,4,1
2758,47,Male,Desktop,Social Media,236.75990726495934,10,4,0
2759,56,Male,Desktop,Display,282.86361073118655,3,7,1
2760,61,Female,Mobile,Social Media,263.71170513732574,30,3,0
2761,64,Female,Mobile,Display,66.55694923091959,46,0,0
2762,42,Male,Desktop,Search Engine,151.32881880479556,22,0,0
2763,54,Male,Desktop,Display,107.58323577729809,3,8,1
2764,64,Female,Desktop,Search Engine,122.95831506547857,1,3,1
2765,25,Female,Tablet,Search Engine,111.43801374249661,33,0,0
2766,59,Female,Mobile,Search Engine,248.7759670016262,19,1,0
2767,33,Female,Tablet,Social Media,138.381021261122,36,9,0
2768,25,Female,Tablet,Display,159.489828012183,34,6,0
2769,18,Male,Mobile,Email,294.821970328887,31,1,0
2770,61,Female,Mobile,Social Media,22.69388529649735,43,0,0
2771,22,Female,Tablet,Search Engine,148.94750373827088,24,9,0
2772,20,Female,Mobile,Email,233.34820354910426,12,8,1
2773,18,Male,Desktop,Social Media,49.592777665526825,13,4,1
2774,21,Male,Desktop,Email,185.4018204113583,16,3,0
2775,57,Male,Tablet,Search Engine,75.64210996266769,16,3,0
2776,52,Male,Tablet,Email,260.8842134012474,20,0,0
2777,49,Male,Mobile,Email,101.49440129302339,41,2,0
2778,59,Male,Mobile,Search Engine,102.07353098576831,48,0,0
2779,51,Female,Tablet,Email,181.46719416277858,27,4,0
2780,60,Male,Tablet,Social Media,59.15105789537307,39,4,0
2781,42,Male,Desktop,Email,89.04214847640301,13,8,1
2782,27,Female,Desktop,Display,127.9063957852264,4,7,1
2783,38,Male,Mobile,Social Media,109.32316962633256,32,4,0
2784,63,Female,Desktop,Email,159.83877931164682,45,4,0
2785,56,Female,Mobile,Display,181.89384250034504,40,6,0
2786,44,Male,Mobile,Display,172.16689885629856,34,1,0
2787,44,Female,Mobile,Display,197.97965203762,39,6,0
2788,19,Female,Desktop,Email,95.78610739930697,43,0,0
2789,58,Female,Tablet,Search Engine,42.295737010733276,17,4,1
2790,30,Female,Tablet,Display,229.43822472216775,24,5,0
2791,26,Male,Desktop,Search Engine,255.98021287605118,29,9,0
2792,53,Female,Tablet,Social Media,80.81683850561751,46,0,0
2793,39,Male,Mobile,Search Engine,125.09212706661583,28,8,0
2794,59,Female,Tablet,Search Engine,152.0779190042488,45,8,0
2795,43,Female,Desktop,Search Engine,162.33141861211624,47,0,0
2796,29,Female,Tablet,Search Engine,199.54960047085729,22,3,0
2797,34,Male,Mobile,Search Engine,17.2729538398198,28,7,0
2798,31,Male,Mobile,Social Media,217.83573940653503,25,1,0
2799,31,Male,Desktop,Social Media,23.28144705892603,41,7,0
2800,51,Female,Desktop,Search Engine,143.145127463496,3,9,1
2801,37,Female,Desktop,Search Engine,249.16298499291227,13,8,1
2802,28,Female,Mobile,Display,138.1085174171269,31,8,0
2803,33,Female,Tablet,Social Media,48.98147588663309,13,0,0
2804,48,Male,Tablet,Email,295.5849842767581,41,8,0
2805,23,Female,Desktop,Social Media,267.33921131190766,18,3,0
2806,36,Male,Tablet,Email,232.53752180137914,37,7,0
2807,54,Female,Tablet,Display,126.39592285526707,43,8,0
2808,21,Male,Desktop,Search Engine,59.23448943234285,34,2,0
2809,64,Male,Desktop,Display,282.71629851845785,17,5,1
2810,21,Female,Mobile,Search Engine,162.043582322556,21,2,0
2811,37,Female,Mobile,Social Media,256.4448608143081,36,0,0
2812,27,Male,Mobile,Search Engine,105.91802669903059,40,9,0
2813,41,Female,Mobile,Email,103.91005353844383,19,5,0
2814,52,Female,Tablet,Email,295.73444179884154,12,4,0
2815,43,Male,Tablet,Display,158.9407493059807,28,2,0
2816,54,Male,Mobile,Social Media,46.505150038920156,11,3,0
2817,55,Male,Mobile,Email,69.80403000843869,48,1,0
2818,38,Male,Desktop,Display,147.17356242085262,37,9,0
2819,57,Female,Tablet,Social Media,17.528918594081347,28,9,1
2820,56,Male,Tablet,Social Media,141.44752568659865,35,3,0
2821,38,Male,Mobile,Display,128.58754841363765,44,3,0
2822,27,Male,Tablet,Email,234.90419826924867,15,2,0
2823,55,Female,Desktop,Email,109.70787952432632,16,5,0
2824,63,Male,Desktop,Display,294.8518846541818,45,0,0
2825,21,Female,Tablet,Email,58.327126193766425,7,8,1
2826,62,Male,Mobile,Display,179.3410720655998,47,9,1
2827,37,Male,Tablet,Email,31.461292617435117,3,2,0
2828,34,Female,Desktop,Email,221.4898752782247,31,2,0
2829,24,Male,Mobile,Display,298.4523379782816,12,2,0
2830,21,Male,Tablet,Display,246.6458981367315,8,6,0
2831,46,Female,Mobile,Email,168.93254451248887,25,7,1
2832,31,Male,Mobile,Display,147.99870043290915,44,1,0
2833,20,Male,Desktop,Email,251.33383857371985,35,0,0
2834,41,Male,Mobile,Search Engine,281.1123549896637,12,4,0
2835,54,Male,Tablet,Social Media,296.81592511043743,21,7,1
2836,33,Female,Mobile,Social Media,121.97907213152281,26,2,0
2837,21,Male,Mobile,Email,297.3206550643811,2,5,1
2838,41,Female,Tablet,Social Media,50.99824439128029,14,2,0
2839,51,Male,Desktop,Email,79.79718389991321,46,5,0
2840,47,Female,Desktop,Display,31.259756796499378,4,3,1
2841,35,Male,Tablet,Search Engine,85.16286236292208,17,6,1
2842,36,Female,Tablet,Social Media,231.5415777273133,47,9,1
2843,48,Male,Desktop,Social Media,256.61268566264266,48,0,0
2844,36,Female,Mobile,Display,234.77333030525867,5,0,0
2845,63,Female,Tablet,Search Engine,191.1644045594704,24,4,0
2846,36,Male,Mobile,Search Engine,156.62012119418046,49,8,0
2847,39,Female,Tablet,Search Engine,214.06776531802572,7,4,0
2848,41,Male,Desktop,Display,120.29589703383043,23,3,0
2849,62,Male,Mobile,Social Media,253.18596369241203,47,7,0
2850,29,Male,Mobile,Social Media,204.7710777231517,17,4,0
2851,47,Male,Tablet,Search Engine,210.8523860558505,12,0,0
2852,55,Male,Mobile,Display,163.10111797307601,11,6,0
2853,48,Female,Tablet,Display,266.1425503422959,11,3,0
2854,53,Male,Desktop,Display,79.34434643532047,34,9,0
2855,36,Male,Mobile,Search Engine,117.43855774150997,47,4,0
2856,62,Male,Tablet,Display,234.40455805491828,37,5,0
2857,53,Male,Mobile,Search Engine,150.36092435815462,29,6,0
2858,47,Male,Tablet,Search Engine,267.31813396013627,48,1,0
2859,50,Male,Tablet,Search Engine,107.18779933004143,36,0,0
2860,35,Female,Tablet,Email,113.95239980179521,27,2,0
2861,45,Female,Desktop,Search Engine,267.17705786905447,42,9,0
2862,64,Male,Mobile,Display,141.9892444537021,22,0,0
2863,28,Female,Desktop,Email,157.2567523397336,2,3,1
2864,62,Male,Tablet,Social Media,103.16529602402542,47,5,0
2865,50,Male,Tablet,Social Media,86.61763294282916,36,4,0
2866,34,Male,Desktop,Display,198.50486969732563,48,3,0
2867,23,Male,Desktop,Display,40.35299515465514,30,6,0
2868,21,Male,Mobile,Display,264.3854291489582,7,5,1
2869,37,Female,Tablet,Display,234.86492534570684,12,2,0
2870,64,Female,Desktop,Email,61.27073779321182,3,8,1
2871,44,Female,Tablet,Display,209.7358840182468,17,4,1
2872,32,Female,Tablet,Search Engine,182.77671177926229,41,9,0
2873,23,Male,Mobile,Social Media,59.43783996731001,32,0,0
2874,64,Female,Mobile,Display,85.59503428481858,8,5,0
2875,31,Male,Mobile,Search Engine,125.65101860148114,23,4,0
2876,28,Female,Desktop,Display,211.27660689741478,38,9,0
2877,56,Female,Tablet,Search Engine,193.42340560101675,30,7,0
2878,26,Female,Desktop,Email,162.0092800646259,15,3,0
2879,43,Female,Desktop,Social Media,231.6811102186401,10,0,0
2880,33,Male,Mobile,Social Media,228.59163318381894,38,1,0
2881,22,Female,Tablet,Email,187.26845044836548,15,7,0
2882,27,Female,Tablet,Search Engine,237.16207459852345,30,9,1
2883,20,Male,Mobile,Display,103.60769555986671,46,7,0
2884,30,Male,Tablet,Search Engine,264.96861085516866,26,4,0
2885,60,Female,Mobile,Social Media,186.39847531157253,45,5,0
2886,47,Male,Desktop,Email,247.59723657466702,14,1,0
